mean_1	cx	mut_pb	t_size	k	avg_val	std_val
90	cxUniform	0.15	8	5	1.84977158865	0.0130364160771
90	cxUniform	0.15	8	7	1.8588084239	0.00514195079964
90	cxUniform	0.175	2	1	1.81172734693	0.00782065111861
90	cxUniform	0.175	2	3	1.85594869091	0.00552310122662
90	cxUniform	0.175	2	5	1.86190305308	0.00554871143386
90	cxUniform	0.175	2	7	1.86889145946	0.00414315402977
90	cxUniform	0.175	4	1	1.80300302194	0.0135140352505
90	cxUniform	0.175	4	3	1.84433999108	0.00526217770784
90	cxUniform	0.175	4	5	1.8514652721	0.00561786126452
90	cxUniform	0.175	4	7	1.85598496609	0.00301677482293
90	cxUniform	0.175	6	1	1.79733865272	0.00535636518929
90	cxUniform	0.175	6	3	1.8460344716	0.0105925727709
90	cxUniform	0.175	6	5	1.85163168061	0.00773868388794
90	cxUniform	0.175	6	7	1.85970816664	0.00314496057847
90	cxUniform	0.175	8	1	1.79756415432	0.0134851534801
90	cxUniform	0.175	8	3	1.83422232365	0.00973683066514
90	cxUniform	0.175	8	5	1.84881234247	0.00549085543572
90	cxUniform	0.175	8	7	1.85267474326	0.00911988023466
90	cxUniform	0.2	2	1	1.81585266481	0.00658458477484
90	cxUniform	0.2	2	3	1.85573649133	0.0064981330005
90	cxUniform	0.2	2	5	1.86513303914	0.00423571207501
90	cxUniform	0.2	2	7	1.87059643967	0.00535068780003
90	cxUniform	0.2	4	1	1.81341988327	0.0105507757246
90	cxUniform	0.2	4	3	1.84422049847	0.0078189086975
90	cxUniform	0.2	4	5	1.8569133467	0.00869556696007
90	cxUniform	0.2	4	7	1.85786828565	0.00830941268743
90	cxUniform	0.2	6	1	1.80077375978	0.0205090341265
90	cxUniform	0.2	6	3	1.84597096532	0.00734045592481
90	cxUniform	0.2	6	5	1.85337000341	0.0052314973448
90	cxUniform	0.2	6	7	1.85576139073	0.00494596859036
90	cxUniform	0.2	8	1	1.79892155827	0.00729295613034
90	cxUniform	0.2	8	3	1.84482825344	0.000783699011388
90	cxUniform	0.2	8	5	1.85945094455	0.00724153410214
90	cxUniform	0.2	8	7	1.85142521982	0.00569057883228
